,ATAC_pre_tTreg.bw_TnG500_matrix,ATAC_Treg.bw_TnG500_matrix,ATAC_tTreg.bw_TnG500_matrix,Chips.bw_TnG500_matrix,Cutruns.bw_TnG500_matrix,Foxp3_Chipseq_Treg.bw_TnG500_matrix,H3K27ac_Cd4CreSatb1CKO_pre_tTreg.bw_TnG500_matrix,H3K27ac_pre_tTreg.bw_TnG500_matrix,H3K27ac_Treg.bw_TnG500_matrix,H3K27ac_tTreg.bw_TnG500_matrix,H3K27me3_pre_tTreg.bw_TnG500_matrix,H3K27me3_Treg.bw_TnG500_matrix,H3K27me3_tTreg.bw_TnG500_matrix,H3K4me1_pre_tTreg.bw_TnG500_matrix,H3K4me1_Treg.bw_TnG500_matrix,H3K4me1_tTreg.bw_TnG500_matrix,H3K4me3_pre_tTreg.bw_TnG500_matrix,H3K4me3_Treg.bw_TnG500_matrix,H3K4me3_tTreg.bw_TnG500_matrix,MBD_pre_tTreg.bw_TnG500_matrix,MBD_Treg.bw_TnG500_matrix,MBD_tTreg.bw_TnG500_matrix,Fp3_act.bw_TnG500_matrix,Fp3_res.bw_TnG500_matrix,Kik_act.bw_TnG500_matrix,Kik_res.bw_TnG500_matrix,FPD.bw_TnG500_matrix,SMC1a.bw_TnG500_matrix,CC_TnG_SMC1a500_refined_matrix
10,2.7967401881188128,2.4237592079207917,3.142681683168316,0.48911538613861383,0.14016336633663365,5.091406930693076,0.29794217821782165,0.7361564950495046,0.7226926534653464,0.7831568712871293,10.140633861386132,3.3283999603960397,4.2044664158415825,0.6315423762376238,1.4481796435643548,1.4011949108910897,1.198904653465347,0.8636801485148513,1.4112260594059403,11.953335237623767,6.738065445544555,12.903308514851485,0.8709222574257435,0.3438386435643564,0.5334548811881189,0.26364594059405944,0.24018522772277226,2.420455346534654,2.420415742574258
11,1.5633742574257423,1.3729504950495044,1.603675247524752,0.13532247524752478,0.3241326732673267,0.21239346534653458,0.10515465346534654,0.1235550495049505,0.20583762376237622,0.24536475247524753,0.006757029702970297,0.011979009900990097,0.034834851485148526,0.19800970297029702,0.18191425742574263,0.12017445544554453,0.09051445544554462,0.06909702970297027,0.12629544554455455,0.043394653465346544,0.07864475247524752,0.03462891089108912,1.0175073267326733,0.8159159009900987,0.4598714851485149,0.6877683168316829,0.17548297029702975,3.235747524752475,3.2341652475247527
12,3.1922936534653457,3.185275247524753,4.574746534653466,0.13559312871287138,0.6482918811881188,0.1906081188118812,1.3657634653465345,2.8046834653465336,2.8552935643564354,4.0005633663366345,0.03242964356435643,0.0097689900990099,0.0,0.1402011881188118,0.06452346534653465,0.07181502970297031,6.86591287128713,4.230409900990098,6.750875247524752,0.0,0.005196920792079208,0.0,2.8936609900990096,2.4483787128712864,2.040538415841584,1.9790988118811876,0.2716619801980198,0.5458831683168317,0.3324534653465348
13,1.4577915841584157,1.577884455445545,1.8979407920792088,0.2309359405940595,0.6570650495049507,0.16092796039603954,0.09318346534653464,0.15298475247524765,0.16296391089108914,0.16969821782178215,0.02855781188118811,0.08426379207920798,0.3177756633663365,0.24866122772277216,0.1682813465346536,0.22871425742574258,1.9312140693069315,0.7859710891089113,1.916781584158415,0.004495732673267327,0.0,0.0,0.41239073267326704,0.44705809900990057,0.23613940594059418,0.271542475247525,0.10528504950495049,0.38932524752475267,0.33527524752475274
14,1.828103960396039,2.4292663366336633,2.8119970297029706,0.320041188118812,0.2356730693069306,1.4090016831683174,0.5397887128712875,0.8888554455445549,1.7545168316831692,4.253516831683165,0.008108009900990098,0.01983138613861386,0.0,0.749412871287129,0.3701097623762377,0.3647255445544555,0.0563888118811881,0.14585148514851493,0.3533449504950496,0.0037463861386138613,0.0,0.0,0.9267319801980203,1.5392307722772276,0.8791154455445542,1.1213853465346537,0.0,1.760074257425743,1.7511069306930709
15,0.8608881188118814,1.7023831683168322,2.002152475247525,0.25115841584158405,0.6621667326732674,1.0582722772277229,0.43950009900990095,0.9918606930693074,2.0068297029702973,4.5818148514851496,0.0,0.0,0.0,1.2608702970297032,0.9691572277227727,0.865131782178218,0.050447821782178236,0.09763485148514853,0.06601425742574261,0.0,0.005196811881188118,0.0,0.8217405940594062,0.5970600990099011,0.258638415841584,0.26079524752475247,0.042498118811881196,0.783508910891089,0.7848710891089108
16,2.042148514851485,1.3489188118811881,2.210425742574258,0.3242044059405942,0.33434594059405937,1.0550293069306933,0.6811000000000006,3.5113673267326715,1.1441980198019805,3.0194158415841583,0.0,0.035931485148514845,0.0,1.2222366336633663,0.935339603960396,0.6972942574257425,0.03969811881188119,0.03867475247524752,0.0567087128712872,0.0,0.0,0.0,0.6986914851485152,1.7141515841584156,0.19477782178217828,1.2157299009900993,0.0008225742574257426,0.4934702970297035,0.49660396039604043
17,1.1288485148514857,1.6619029702970307,2.2487356435643564,0.3158221782178218,0.49058099009900996,1.2044386138613856,0.6833568316831684,1.3561287128712871,2.245290099009902,3.385044554455446,0.0,0.013631168316831687,0.011483158415841584,1.3949811881188119,0.9002138613861389,1.1894063366336631,0.06741454455445545,0.027036584158415842,0.03574194059405944,0.0,0.0,0.0,0.6600620792079211,0.587591881188119,0.1671040198019802,0.10335974257425755,0.2901953465346534,0.6624712871287132,0.6843079207920796
18,1.7543287128712872,2.1335118811881184,1.8027366336633661,0.13643425742574264,0.289550297029703,0.4499749306930693,0.6024588118811883,2.5835782178217825,1.6152435643564353,2.161214851485149,0.0,0.0,0.01624869306930693,1.2226623762376236,0.984786138613861,0.6964247524752475,0.09496366336633665,0.046559900990099,0.0739025940594059,0.008725336633663367,0.023179881188118805,0.0,1.1702397029702978,1.2478066336633664,0.8791276237623757,0.715985841584158,0.0,1.381579207920792,1.3028564356435646
19,0.4882693069306927,2.2095990099009897,1.9378089108910894,0.1802271188118812,0.14893049504950498,1.0393811881188122,0.2213170297029703,0.6432069306930697,3.4905029702970283,3.530426732673266,0.0,0.00824067326732673,0.02310027722772278,0.39723069306930703,0.7849405940594062,0.5203025742574259,0.07780946534653463,0.0,0.023723683168316845,0.0,0.0,0.0,0.661367623762376,0.4031171287128715,0.4314932970297032,0.18220198019801984,0.08883910891089104,0.25614405940594054,0.2707849504950494
20,1.0408782178217815,1.5759257425742554,1.7550910891089109,0.2011040198019804,0.15769059405940591,0.5877446138613862,1.7942316831683163,0.9860207920792081,2.712064356435644,1.3804881188118807,0.0,0.020281306930693077,0.04099754455445546,1.8901831683168309,1.3284930693069308,0.7084495049504952,0.011054059405940592,0.052419108910891084,0.0776762772277228,0.0,0.0,0.0,0.4124538613861387,0.6740594059405939,0.5227773267326735,0.5231764356435645,0.019744445544554453,0.44399782178217906,0.4121089108910898
21,3.466797247524752,5.932582039603959,4.331571960396039,1.356217926732673,8.67325099009901,9.246347782178226,7.426782564356433,7.784569435643566,5.344360257425743,4.785637287128713,5.27683702970297,3.122525445544556,3.8098866336633663,2.9146402574257415,7.262194702970291,8.103852999999999,6.231951742574256,7.322230792079204,6.80266083168317,25.684763366336657,25.677136039603962,26.872142198019798,0.5481123663366337,0.6349914287128712,0.9974409702970299,0.9825903366336626,5.540529297029704,0.1339192079207922,0.13057316831683177
22,1.6848811881188122,2.8875247524752456,1.8487970297029708,0.19615445544554444,0.3670710891089109,0.5685653465346536,0.23436877227722777,0.7830009900990105,1.4131445544554453,1.5064871287128716,0.0,0.006195920792079207,0.013282178217821778,1.1740534653465349,1.1352712871287132,1.3622425742574256,0.013353891089108904,0.036047673267326726,0.11667045544554455,0.025008118811881187,0.02433990099009901,0.021392178217821783,0.8965752475247523,1.0356297029702974,0.6047673267326734,0.6370427722772277,0.052654059405940576,0.7933811881188119,0.6314742574257428
23,2.3891960396039615,2.4595871287128714,3.8029049504950496,0.17617594059405947,0.4993719801980198,0.4364500891089107,0.21669838613861384,0.5301832178217821,1.0072495049504953,1.2797428712871288,0.014863861386138617,0.014871405940594063,0.0,0.26306390099009896,0.1785852376237626,0.1084184356435643,2.3315839603960398,1.6621634356435648,1.1641107722772275,0.0,0.0,0.0,1.8520408910891089,1.6174966336633658,1.3980548514851485,1.0926753267326723,0.17098800990099006,0.6076313861386144,0.5175168316831685
24,1.9002287128712871,2.6715346534653466,2.583920792079208,0.2963550495049505,0.20850683168316825,0.9905305940594059,0.3526703960396041,0.8937504950495043,1.289421782178218,2.1697099009901004,0.0,0.0,0.00803817821782178,1.3086128712871288,0.6616435643564356,0.5962198019801981,0.10178896039603966,0.08821920792079206,0.09906966336633664,0.0,0.006236326732673266,0.008990920792079207,1.4299604950495055,0.9790785049504951,0.8397856435643561,0.7163105940594057,0.11822890099009906,0.8643883168316834,0.666994158415842
25,369.9250034653465,596.9391663762377,425.78459801980193,12.513132653465355,49.1407222772277,1368.8303175247515,957.7619073267327,848.3167716435645,601.5299179306928,577.567568316832,762.451574455445,461.0134061386136,586.3856459900993,398.11576039603966,809.1006939603961,918.6320540594058,735.2508410891089,976.5761759405939,907.11656930693,2253.303953920792,2407.1249585742576,2189.3864059207917,3.1204159405940595,3.5582169108910886,5.210699801980201,4.627371089108911,874.7289250495053,132.19945821782173,132.19819792079204
26,1.5953633663366322,1.3729435643564358,2.063726237623763,0.11151138613861389,0.21901475247524746,0.20397427722772263,0.28232512871287135,0.16095976237623769,0.42578118811881166,0.574015544554456,0.024324504950495044,0.014995168316831686,0.0,0.46130891089108894,0.7547471287128706,0.27597293069306905,0.10825047524752478,0.17130521782178224,0.12100261386138617,0.0,0.0,0.0,1.5024595049504943,1.1997713861386134,0.626992108910891,0.6521761782178214,0.32244880198019804,0.43908376237623814,0.41294544554455503
27,1.5930138613861395,1.2881900990099011,1.8645346534653464,0.11929188118811881,0.5869591089108911,0.2502456435643562,0.20058627722772276,0.3187461386138614,0.30398207920792086,0.33256445544554464,0.09864334653465341,0.1127657425742574,0.11070102970297029,0.2156136633663367,0.21536297029702978,0.27963277227722766,0.5176536633663367,0.3418541584158416,0.46170099009900983,0.0,0.0,0.0,1.7327881188118806,1.5315297029702968,0.4928366039603962,0.8235063366336631,0.0,0.36422663366336655,0.3986237623762376
28,9.548489108910886,14.514110198019807,9.15606493069307,0.06216758415841586,0.9449677227722771,19.573412079207916,17.011166603960397,15.204314138613862,12.394090891089103,10.701055782178216,11.817957821782183,7.890039801980198,8.994320059405942,8.821932178217823,17.615684158415842,17.615121910891087,15.2277504950495,20.154917128712874,17.89604984158416,13.61170888118812,20.706427920792077,14.065798138613859,0.3514346732673269,0.44540034653465355,0.7129623762376233,0.5825691089108911,46.44070880198019,0.041820990099009886,0.041820990099009886
29,1.3533109900990106,1.281889108910892,1.4251831683168312,0.23199503960396045,0.49934524752475234,0.6480769999999996,0.43971584158415844,1.342556435643565,1.4461643564356428,1.9273267326732673,0.047294732673267344,0.022308247524752477,0.001377940594059406,0.6005099009900992,0.3377481782178219,0.40419465346534666,0.09051140594059408,0.16942782178217827,0.06253039603960397,0.0,0.020166019801980198,0.0,1.749917920792079,1.8283523762376226,0.8847205643564359,1.2240333267326733,0.05933801980198019,0.6088519801980197,0.5790661386138614
30,0.8021061386138613,1.4043811881188122,1.7008980198019799,0.1919445544554456,0.1565229702970297,0.7502267326732678,0.201454297029703,3.4694999999999996,1.4640465346534655,5.475001980198019,0.0,0.0,0.0,0.8934079207920796,0.9227039603960397,0.6922319801980199,0.003858316831683168,0.11926,0.07848039603960398,0.004683019801980198,0.0,0.0,0.7004741485148517,0.6962771089108913,0.24428799009900992,0.3668263564356435,0.07941999999999998,0.3029785148514852,0.3010957425742574
31,1.818236633663366,2.4776663366336633,2.5998891089108906,0.2621660396039603,0.10950891089108912,1.1477871287128711,0.3932490099009902,2.7004891089108884,2.869653465346536,3.8910396039603965,0.0,0.004956831683168316,0.0,1.4132326732673268,0.9600257425742577,0.7596370297029705,0.033014059405940606,0.0630819801980198,0.0223770297029703,0.0,0.0,0.0,1.2764844752475248,1.0479986435643567,0.6011538613861387,0.7210473267326729,0.059224356435643555,1.6564910891089097,1.6455158415841573
32,0.41091445544554467,1.1719603960396041,0.6779900990099007,0.1770047425742575,0.20150069306930687,0.8214633663366337,0.06586895049504951,0.38317257425742574,1.0883198019801983,0.3330976237623763,0.06756475247524751,0.0,0.0,0.6169801980198018,0.8088633663366332,0.7060623762376238,0.005143861386138615,0.044008415841584145,0.0,0.014423821782178216,0.031146811881188126,0.02883308910891091,0.6778983168316832,0.4872033465346535,0.7009205643564357,0.26959491089108895,0.02961801980198019,0.32199841584158406,0.2640864356435644
33,2.2213366336633666,2.8697227722772287,2.828511881188119,0.20491366336633676,0.7183705940594055,0.7289581188118812,0.47010128712871313,1.500138613861385,2.033674257425743,2.7465940594059406,0.0,0.015737683168316835,0.0,0.04326700990099009,0.04308120792079206,0.10441128712871289,1.9236376237623758,1.5494257425742568,1.3859940594059397,0.0,0.0,0.013985643564356437,1.4130851386138619,0.9987025544554449,1.26962801980198,0.7486744158415841,0.05264227722772278,0.2799706930693068,0.2960727722772278
34,3.2738613861386128,4.363079207920792,4.721455445544555,0.2550591089108911,0.5431906930693071,1.2761495049504952,0.8500643564356435,5.4821198019802,5.213960396039603,7.637012871287131,0.0,0.0,0.0,1.3213465346534663,0.8486386138613861,0.5837946138613861,0.03245034653465346,0.03214188118811881,0.035310732673267356,0.0,0.0,0.00939059405940594,2.327205247524753,2.021612762376238,1.3321341584158417,1.1862611683168318,0.055932178217821794,2.263811881188118,2.1917178217821793
35,2.8326732673267325,3.0380297029702987,3.9994554455445566,0.40190613861386126,0.5168865346534653,0.9464079207920794,1.5120556435643566,4.229368316831684,3.2254683168316833,7.116913861386139,0.0,0.0,0.02279411881188119,0.07320638613861385,0.05546734653465347,0.05940894059405942,2.333697673267327,1.5645498811881184,2.5057448910891065,0.0,0.006236425742574257,0.0,1.8262925742574265,1.719523762376238,1.017009603960396,1.1652547524752475,0.05986037623762377,1.3815169306930688,1.3758861386138608
36,3.023895049504951,3.248323762376237,3.8442534653465343,0.28230207920792083,0.3524843564356436,0.6151430693069304,1.2672356435643561,3.4648910891089115,4.341231683168317,5.208086138613862,0.0,0.0,0.020669821782178216,0.050992257425742586,0.10383556435643573,0.08179455445544555,3.1375059405940595,2.0080910891089117,2.241110891089109,0.0,0.0,0.0,1.730931089108911,1.202989504950495,1.28418504950495,0.8977291089108913,0.02369445544554455,0.6284950495049508,0.6203258415841589
37,2.067258415841584,2.5318217821782185,3.2809108910891096,0.13052603960396042,0.6570564356435644,0.2096370495049503,0.7220073267326733,0.22818534653465336,0.477071287128713,0.5388306930693072,0.010810544554455443,0.0,0.0,0.11766284158415827,0.09850577227722772,0.061929138613861394,1.9528419603960396,1.409372722772277,1.3564594455445542,0.0,0.0,0.0,1.8280861386138618,1.3186285643564355,1.0535645940594063,0.936123207920792,0.0,0.7991649504950491,0.7846332673267323
38,3.139375247524754,3.6322079207920788,4.778257425742575,0.4740486138613862,0.919889108910891,1.5328792079207914,0.672496,1.5240793069306933,7.344903960396036,5.32720693069307,0.0038512871287128708,0.01984623762376237,0.0,0.8742673861386138,0.37671439603960405,0.5209586930693069,0.502441217821782,0.24355524752475244,0.24511615841584164,0.0,0.0,0.0,3.136794059405942,2.3294897029702963,2.058115247524753,1.511454455445546,0.05265405940594058,1.4965732673267322,0.9945108910891083
39,2.208021782178218,3.01951089108911,3.426455445544552,0.15556514851485154,0.47308316831683167,0.15974653465346533,0.7390811881188124,1.4468655445544558,1.818861782178219,3.0685576237623757,0.0,0.0,0.016078811881188124,0.26876435643564334,0.10779940594059402,0.22484336633663365,0.10040574257425747,0.10364693069306935,0.1454994059405941,0.0,0.0,0.0,1.928079207920792,1.6800079207920784,1.381819801980197,1.3632673267326736,0.0707457425742574,0.9094999999999991,0.9408544554455438
40,1.1209799009900987,1.6323128712871287,0.961938613861386,0.10725089108910892,0.23654138613861378,0.5007226732673266,0.3115553465346535,0.5527455445544552,1.1166039603960394,0.7206524752475247,0.06510914851485146,0.011152752475247524,0.039658801980198034,1.228152475247525,1.0665099009900991,0.8081544554455445,0.05161082178217822,0.033567772277227716,0.051928158415841565,0.0,0.008765534653465348,0.0,1.5134801980198032,0.9413602376237616,0.9814279207920794,0.6219259603960393,0.004799108910891089,0.3981033663366341,0.4777573267326731
41,3.1618831683168325,2.8860504950495063,4.126223762376237,0.20694705940594063,0.23654425742574253,0.4224623762376237,0.9235336732673259,1.3180413861386147,3.010740594059406,2.9307633663366333,0.0,0.014871801980198022,0.01492932673267327,0.11889571287128713,0.15972042574257425,0.2419013861386139,3.874888663366339,2.818075613861388,3.779138495049503,0.0,0.0035339603960396035,0.0,3.883556326732671,3.0591082079207923,1.879802178217821,2.0305522376237635,0.0,2.6206425742574266,2.58990297029703
42,3.511373267326732,3.047878217821783,4.795757425742574,0.1616730693069307,0.6374780198019803,0.16650900990099016,0.8662337029702971,2.1241820792079213,2.5170331188118804,3.7968843564356436,0.01891859405940595,0.0,0.0,0.03261118811881188,0.008322435643564356,0.0,3.1667847524752473,2.064184950495049,2.801368811881187,0.0,0.0,0.0,5.040422772277228,3.251961386138615,2.726473267326732,2.4214188118811886,0.057205841584158396,0.25676594059405955,0.18422346534653478
43,2.7119257425742562,2.676290099009901,2.880243465346535,0.31454247524752466,0.6483176237623766,1.2162179207920791,0.1911076831683168,1.6117128712871291,1.5405782178217824,2.007528712871287,0.013513465346534656,0.023669366336633673,0.043008108910891095,0.7832711881188118,1.00459603960396,0.9126752475247522,0.009965970297029702,0.0,0.030653504950495073,0.0,0.001922871287128713,0.0,1.5159410297029705,1.9506508910891083,1.7490049801980196,1.523915742574258,0.013162673267326733,0.9198886138613861,0.81335297029703
44,1.0564257425742574,1.2178396039603958,1.3673099009900982,0.3501204851485148,0.22778782178217816,2.7122079207920793,2.278782178217823,1.8180297029702985,2.024178217821782,1.736594059405941,1.0253405940594058,0.7048465346534651,0.7505841584158415,1.3461039603960394,2.8937920792079215,1.5866148514851484,2.6586336633663366,2.0368138613861384,2.299871287128713,0.08579104950495052,0.2964877128712872,0.06879441584158416,0.655617217821782,0.37206107920792086,1.0208659207920796,0.37404354455445554,0.7604306930693069,0.6168276237623762,0.44286227722772303
45,2.6780297029702975,2.8383663366336633,2.2330217821782186,0.1855926732673267,0.39175188118811877,0.6452643564356437,0.5675906534653467,2.9918217821782194,2.4919504950495046,3.257758415841583,0.0022297425742574253,0.013631168316831687,0.0,0.8316287128712875,1.1094336633663366,0.7748158415841587,0.3160499009900987,0.0709956930693069,0.20390306930693072,0.0,0.0,0.0,1.5474240594059403,1.5275433663366331,1.5300285148514847,1.2294705940594062,0.050120000000000005,1.200361386138614,1.0814029702970298
46,2.4979603960396037,2.9299603960396046,3.6853960396039613,0.1735630693069307,0.35043970297029703,0.9178653465346531,1.9277851485148512,7.001485148514849,5.070873267326734,5.81562376237624,0.0,0.002106564356435643,0.0,1.961242574257425,1.4446849504950496,1.3662634653465353,0.03754118811881189,0.09312198019801982,0.08705407920792076,0.0,0.01871148514851485,0.0,1.0757633663366342,0.9636309900990099,0.6068416831683169,0.5992144554455449,0.0296159405940594,0.7326598019801979,0.7232499009900992
47,1.259931386138614,1.8973138613861393,1.5222950495049503,0.2208216831683169,0.6833291089108912,0.6150841584158413,0.9393063366336629,0.7403023762376231,2.4811405940594065,1.1346475247524757,0.0,0.01735217821782178,0.04451388118811883,0.6795287128712869,0.3752040594059406,0.36743742574257393,0.03709971287128714,0.15410712871287136,0.04659481188118813,0.0,0.0,0.0,1.5679348514851492,1.2940022772277222,0.896038386138614,0.8757378217821783,0.0806105940594059,0.6554930693069303,0.5979879207920793
48,1.349913861386138,1.6391940594059404,1.1155702970297028,0.1658492079207921,0.2715622772277227,0.7458792079207918,0.40846313861386124,0.3632207920792079,1.8473603960396032,0.6607366336633667,0.009459405940594058,0.03065427722772277,0.04386562376237623,1.5321762376237622,1.2065029702970296,1.0181346534653464,0.014837673267326728,0.03424489108910891,0.13512251485148516,0.03128108910891089,0.049266029702970254,0.012719504950495047,0.4576571287128711,0.49178693069306917,0.2803672772277229,0.34342215841584167,0.1427964356435643,1.7970306930693078,1.8171019801980204
49,1.9689858415841595,2.8259496039603964,2.0075059405940596,0.3683022772277228,0.7556186138613862,2.475252574257426,0.5373483168316833,2.197535643564357,3.425471386138613,2.6290973267326723,0.01216178217821782,0.0,0.009186336633663365,0.9737838613861389,0.8918330693069306,0.6691801980198018,0.0,0.0,0.009194059405940595,0.0018732277227722772,0.0,0.004994910891089109,0.7885227920792083,1.056094287128713,0.3162430693069308,0.6201794059405942,0.017276732673267327,0.9121078217821789,0.9610123762376239
50,6.507742574257427,6.24449504950495,8.24185148514852,0.16978507920792077,0.24528930693069295,0.5060792079207921,2.2647841584158415,7.064313861386138,5.533011881188116,8.809454455445543,0.017566970297029708,0.0,0.0,0.05603958415841587,0.049953980198019755,0.03669916831683169,5.1996257425742565,3.7133923762376235,3.969941089108909,0.0074930693069306924,0.0,0.0,1.7938712871287132,1.4593811881188117,0.9036907920792078,1.038529702970297,0.029618118811881183,0.5786570297029703,0.8285039603960391
51,3.8875386138613837,3.8368415841584156,4.864534653465344,0.10815162376237625,0.57122900990099,0.2067200990099009,0.9872392475247519,1.722165544554455,4.101902970297029,3.902118811881188,0.0,0.0,0.01148386138613861,0.24012984158415837,0.26150811881188124,0.197450693069307,1.3453208910891055,1.4526235643564367,1.108242178217821,0.0,0.0,0.0,2.676245346534653,2.0259992079207922,0.9453136633663368,1.4617161386138613,0.05681415841584157,0.3307876237623769,0.4750534653465349
