,ATAC_pre_tTreg.bw_nonTnG500_matrix,ATAC_Treg.bw_nonTnG500_matrix,ATAC_tTreg.bw_nonTnG500_matrix,Chips.bw_nonTnG500_matrix,Cutruns.bw_nonTnG500_matrix,Foxp3_Chipseq_Treg.bw_nonTnG500_matrix,H3K27ac_Cd4CreSatb1CKO_pre_tTreg.bw_nonTnG500_matrix,H3K27ac_pre_tTreg.bw_nonTnG500_matrix,H3K27ac_Treg.bw_nonTnG500_matrix,H3K27ac_tTreg.bw_nonTnG500_matrix,H3K27me3_pre_tTreg.bw_nonTnG500_matrix,H3K27me3_Treg.bw_nonTnG500_matrix,H3K27me3_tTreg.bw_nonTnG500_matrix,H3K4me1_pre_tTreg.bw_nonTnG500_matrix,H3K4me1_Treg.bw_nonTnG500_matrix,H3K4me1_tTreg.bw_nonTnG500_matrix,H3K4me3_pre_tTreg.bw_nonTnG500_matrix,H3K4me3_Treg.bw_nonTnG500_matrix,H3K4me3_tTreg.bw_nonTnG500_matrix,MBD_pre_tTreg.bw_nonTnG500_matrix,MBD_Treg.bw_nonTnG500_matrix,MBD_tTreg.bw_nonTnG500_matrix,Fp3_act.bw_nonTnG500_matrix,Fp3_res.bw_nonTnG500_matrix,Kik_act.bw_nonTnG500_matrix,Kik_res.bw_nonTnG500_matrix,FPD.bw_nonTnG500_matrix,SMC1a.bw_nonTnG500_matrix,CC_nonTnG_SMC1a500_refined_matrix
10,3.6860198019801977,3.3401782178217823,4.326376237623762,0.16868667326732678,0.7884651485148522,0.295330693069307,0.6621384158415842,1.2711361386138613,3.6037910891089115,2.75148811881188,0.0,0.0,0.002124356435643564,0.08073401980198021,0.07894819801980195,0.1248856237623762,1.648481584158416,1.1213041584158414,1.2456580396039605,0.0,0.0,0.0,6.206600000000001,4.922737623762376,4.478209009900989,4.054457425742573,0.0,1.3568429702970295,1.3097088118811886
11,2.24850099009901,1.9878990099009894,2.298245544554454,0.10634415841584154,0.24530891089108903,0.16904910891089098,0.42552356435643607,1.4793451485148525,0.8336811881188122,1.8193366336633658,0.0,0.0,0.008038217821782177,0.3295849504950495,0.07014534653465347,0.32886811881188116,0.7181378217821781,1.1109910891089112,0.8963176237623762,0.014984554455445546,0.005197425742574257,0.0,1.0838940594059414,1.015741584158416,0.9773685148514845,0.7153829702970289,0.07896811881188118,0.8760970297029703,0.8504642574257426
12,2.1100118811881194,1.8474693069306922,2.639506930693068,0.07358714851485147,0.25989702970297024,0.082709504950495,0.33933475247524736,0.8138099009900992,1.038994059405941,1.469347524752474,0.0,0.0,0.025265346534653475,0.22950752475247524,0.20628079207920796,0.32951069306930714,2.2111233663366336,1.1408021782178226,1.4524322772277214,0.0,0.0,0.0,0.9279695049504956,0.7154566336633664,0.6141241584158417,0.46275247524752466,0.09131623762376237,0.6429257425742577,0.6634158415841583
13,4.098178217821784,3.729016831683166,4.473841584158415,0.0822708613861386,0.2190064356435644,0.23402049504950503,0.14402946534653482,0.5469557227722771,0.6873118811881188,0.6691593069306935,0.010810544554455443,0.013757386138613863,0.014928148514851481,0.25987404950495047,0.17700330693069308,0.07501042574257424,1.2432054455445543,0.9715298613861391,0.9860819603960398,0.030407821782178223,0.012611089108910891,0.023475762376237636,3.1524453960396035,2.753160396039602,2.30336495049505,2.1921083168316846,0.06465414851485145,0.4267382178217822,0.33400623762376247
14,1.7600980198019793,2.0408940594059404,2.2294930693069297,0.24297188316831692,0.5168908910891089,0.46661243564356414,0.09361908910891088,0.3180067623762376,0.38839710891089124,0.619271287128713,0.0,0.01716049504950495,0.008038247524752474,0.4863836237623761,0.4459929801980197,0.2887775841584158,0.17798202970297017,0.058878475247524736,0.0956842772277228,0.007492940594059406,0.0,0.0,1.987138762376236,1.4473025247524731,1.0426113267326733,1.0661199801980195,0.029998702970297025,0.496592079207921,0.49470990099009915
15,5.753099009900986,6.007930693069308,6.9096336633663356,0.10482376237623757,0.429270099009901,0.30136336633663363,0.4471362970297032,0.687285544554455,1.5402841584158409,1.7462336633663362,0.0,0.0,0.0,0.07344633663366336,0.03156588118811881,0.056211386138613866,1.0508108910891087,0.611055495049505,0.6746428712871284,0.005619801980198021,0.0004503861386138614,0.0,3.4099544554455434,2.745252475247524,2.1178639603960394,2.1558165346534652,0.036197801980198015,0.41817227722772327,0.42183267326732715
16,3.074454455445544,3.4992475247524752,4.210584158415844,0.1070174257425743,0.5431562376237626,0.24967415841584154,0.485010297029703,2.2230950495049506,3.3686524752475266,3.0071564356435645,0.0,0.0,0.0,0.1370957425742573,0.13530752475247534,0.14233415841584152,1.4838918910891086,0.6901830693069305,0.9543524752475246,0.008429554455445545,0.0,0.0,4.465214455445544,3.6259217821782177,2.6761384158415833,3.0846488118811877,0.0,0.6081900990099014,0.5705900990099018
17,4.935940594059406,4.001534653465347,5.440059405940592,0.10172841584158422,0.6472730693069304,0.27089336633663375,0.5849792673267328,1.0480959207920792,1.8076753465346538,2.1394607326732675,0.02225326732673268,0.0,0.03135246534653467,0.008304277227722772,0.008937465346534652,0.16576386138613866,1.0364944554455442,1.1401572772277224,1.1928223762376224,0.0,0.0,0.0,6.336351485148515,5.283392079207918,4.352398019801978,4.192660396039601,0.03317346534653465,0.29409554455445563,0.3435380198019802
18,2.8579544554455447,2.865123762376238,3.6100485148514863,0.09901543564356438,0.42883950495049505,0.27653417821782184,0.8501970297029703,2.117726732673267,3.1249512871287144,3.486423762376238,0.0,0.0,0.0,0.200538603960396,0.2785989504950496,0.13946042574257422,0.7327096831683172,0.3959862178217824,0.870256653465347,0.0,0.006236336633663366,0.0029968514851485143,2.2907796435643566,1.4581748514851487,1.0724941980198017,1.2533558415841586,0.07463850495049504,0.45246217821782214,0.5036922772277236
19,2.638058415841583,2.3261891089108904,3.4563554455445527,0.10806877227722773,0.5620067326732674,0.37885037623762363,0.6821109900990096,1.4363920792079214,2.2044019801980204,2.275663564356436,0.04290528712871286,0.0,0.004593257425742573,0.031579227722772295,0.03263710891089107,0.0681638613861386,0.9863567326732667,0.9644949009900987,1.1554370297029706,0.0,0.0,0.0,4.273912376237622,3.729960198019803,2.35490514851485,2.453998316831683,0.016453762376237625,0.5278094059405943,0.4756551485148517
20,6.2092405940594055,5.734683168316835,7.776930693069305,0.5387862376237624,3.0146663366336623,0.5537068514851485,1.152621722772277,2.0846813861386146,2.920161386138614,4.15706336633663,0.006756683168316831,0.0,0.0,0.0022001881188118814,0.02021170297029704,0.010272772277227721,1.6864532475247518,1.349716811881188,1.5270052475247524,0.0,0.0,0.0,5.07948811881188,4.773664356435643,3.088405940594058,3.6985089108910874,0.0004935643564356435,0.5878603960396045,1.0152336633663355
21,3.794069306930691,4.05478217821782,5.346485148514854,0.16850115841584165,0.3942364356435643,0.6947386138613857,0.9899972277227722,2.676033663366336,3.661847524752475,3.911404950495048,0.01081069306930693,0.00037178217821782177,0.0,0.1033631386138614,0.12524035643564377,0.1744479207920792,1.6173562376237618,1.6262234653465353,1.1719347524752477,0.0,0.0,0.0,1.5963582178217817,1.1649464356435648,0.8760902772277231,1.130977425742574,0.0,0.7589623762376234,0.7924138613861385
22,6.251801980198019,6.366574257425745,8.223930693069308,0.2866831683168317,0.5767326732673267,0.6961683168316836,1.3229950495049505,4.695594059405939,5.052871287128712,6.200613861386135,0.0608079207920792,0.0,0.0,0.19564019801980195,0.16804257425742575,0.07301009900990098,1.004521782178218,0.6939277227722772,0.5928473267326733,0.0,0.0,0.007992079207920794,3.2933990099009898,2.677428712871285,1.7637756435643548,2.063007920792078,0.10940455445544547,0.7652554455445544,0.6272495049504954
23,4.554188118811878,4.888749504950496,5.477484158415841,0.10429563366336626,0.21901128712871287,0.25390811881188124,0.8555943564356434,2.4743613861386153,4.159383168316832,4.726683168316833,0.01810970297029703,0.0,0.014928801980198024,0.2330830297029704,0.1683578217821783,0.11258502970297032,3.216298940594063,2.3982225742574257,2.640773584158414,0.008147821782178218,0.0,0.0,2.528716633663366,2.173591782178218,1.5728552475247515,1.5378497227722772,0.013162673267326733,0.8433554455445548,0.6804881188118819
24,2.8226039603960387,2.898465346534653,4.00030693069307,0.07015259702970297,0.2891163366336634,0.1755427326732673,0.053188663366336646,0.08971171287128724,0.29028629702970293,0.21419291089108902,0.6392366336633665,0.12082041584158425,0.28660386138613864,0.6698435643564358,0.5032581188118812,0.2417696633663365,0.08042314851485147,0.2730767128712872,0.06265532673267327,0.0,0.001333960396039604,0.0,1.6838398019801994,1.3823706930693063,0.8340619801980199,1.2218345544554454,0.030659693069306923,0.6550376237623765,0.6280693069306931
25,3.745725742574258,3.8843861386138605,4.5290198019802,0.12495178217821779,0.3336350495049504,0.1947584158415842,0.6224188118811881,1.0531587128712867,1.5246316831683175,1.9254049504950492,0.0,0.0,0.0045930693069306935,0.3042564356435643,0.14664465346534655,0.08302168316831683,0.7748985148514852,0.8523775247524754,0.5709071287128713,0.0,0.0,0.0,3.4243247524752465,2.9746644554455437,1.9791628712871279,2.3165227722772275,0.03619960396039603,0.7135227722772279,0.6204613861386145
26,2.110061386138613,2.1037405940594067,2.7287009900990102,0.11142922772277225,0.32417227722772285,0.23122277227722754,0.290648712871287,0.6480930693069307,1.0284217821782184,0.9495643564356432,0.002702772277227723,0.012392079207920792,0.00688990099009901,0.3701358415841582,0.2905170297029703,0.20546316831683173,1.6079926732673269,1.157048118811881,0.8052388118811884,0.005619801980198019,0.0,0.0,2.514011287128713,2.1107031683168334,1.4003904950495032,1.7606455445544564,0.050997029702970285,0.5405000000000003,0.5431089108910895
27,1.9830336633663368,2.544409900990098,3.117554455445543,0.2502833663366336,0.24748613861386135,0.5969002970297029,0.8895458415841586,2.614918811881188,2.890806930693068,4.599498019801982,0.0,0.0034078217821782173,0.0,0.13556544554455446,0.06876455445544555,0.026167425742574253,1.8574490099009906,1.1644237623762375,1.438314851485149,0.0,0.0,0.0,1.2418386138613864,0.9556138613861389,0.947041683168317,1.1062411881188121,0.049912673267326714,0.5143564356435647,0.4439964356435643
28,2.5438811881188115,2.835109900990098,2.7674504950495047,0.2625410891089109,0.42927673267326716,0.35514940594059397,0.215309297029703,0.8572594059405944,0.9489933663366336,1.1421079207920795,0.0,0.022305267326732683,0.000421019801980198,0.1579333267326733,0.18379495049504949,0.306126198019802,0.505599306930693,0.43150376237623767,0.4841661386138615,0.0,0.0,0.007991900990099008,2.3173400990099022,2.567691683168316,1.5462746534653469,1.8532059405940602,0.02632662376237623,0.9275366336633661,0.9381861386138612
29,1.7227856435643563,1.6253594059405942,2.5832990099009887,0.0891830594059406,0.19273900990099016,0.18847531683168323,0.29425944554455447,1.0927153465346524,1.6542699009900979,1.5738830099009893,0.04053633663366335,8.26039603960396e-05,0.039275445544554484,0.19965340594059414,0.20601599999999995,0.0684849504950495,2.519767623762376,1.0360880198019804,1.1504217425742573,0.0681809504950495,0.03588691089108911,0.04774811881188119,1.466509900990099,1.1911878217821776,0.7883608316831686,1.0310630297029701,0.0263269306930693,0.5429969306930693,0.5495783168316833
30,4.039581188118811,3.5909425742574257,4.944845544554457,0.1248048742574258,0.43642227722772264,0.14807164356435643,0.42852828712871294,0.9245668316831681,0.7643166336633662,1.3993623762376237,0.0,0.0042751485148514855,0.024116623762376256,0.21696829702970283,0.35100041584158426,0.17263814851485146,3.3801832673267325,2.0789059207920793,3.462503465346534,0.09538884158415842,0.10027702970297031,0.15037461386138606,1.218082623762376,0.9221225247524757,0.6306627722772279,0.8301870693069304,0.05680950495049505,0.3508564356435645,0.3510722772277232
31,3.110432673267328,2.6589405940594064,4.2849009900990085,0.09144752475247525,0.3075250495049505,0.2908855445544555,1.0744336633663367,1.5842465346534658,3.1398207920792074,3.179015841584158,0.0,0.0,0.009186554455445544,0.13675043564356434,0.10891035643564355,0.06215663366336636,4.663163267326731,2.834381188118813,3.408440594059406,0.007492623762376237,0.010393742574257424,0.016981386138613865,2.1457659405940603,1.8793350495049512,1.2023754455445543,1.3807620792079214,0.012283762376237626,0.9258089108910892,0.8330029702970299
32,3.8626356039603973,3.419930000000001,4.412697990099009,0.07994303960396042,0.3130491089108911,0.16592303960396046,0.45238070297029703,0.7475476237623765,1.377178534653465,1.6005885148514853,0.013152970297029705,0.0,0.0,0.07653337623762377,0.04359659405940595,0.10673653465346536,1.1927942673267327,0.8452218514851484,0.6473345346534655,0.0,0.0,0.0,4.790131683168316,3.73308712871287,2.556725613861385,2.7038217821782187,0.018098514851485146,0.7328784158415843,1.636085148514851
33,2.9252396039603967,2.699801980198019,3.6333861386138624,0.18400574257425745,0.24531445544554456,0.49500148514851466,0.47205970297029715,1.027711188118812,1.674940891089109,2.29069702970297,0.0,0.0005782475247524752,0.0,0.2378717227722771,0.21933055445544575,0.2098545544554456,0.8149830792079206,0.5050846534653466,0.3891926336633663,0.019668910891089103,0.005404831683168316,0.0,2.2228947524752485,1.7004594653465344,1.4443449207920784,1.3016758415841603,0.0,0.6063405940594061,0.6063564356435646
34,0.8075063366336619,0.9656138613861388,1.2381744554455438,0.15900840594059412,0.49059663366336637,0.26639003960396024,0.05866364356435644,0.6423425742574257,0.4947871287128714,0.6577029702970296,0.0,0.0,0.006889920792079207,0.9028603960396036,0.6918198019801979,0.5279524752475246,0.2560510000000002,0.2624029702970297,0.3256766336633663,0.005619653465346534,0.035031267326732694,0.041957227722772286,0.39375621782178255,0.5766446336633663,0.20633300990099013,0.39001912871287103,0.15376871287128707,0.43093702970297015,0.4664813861386139
35,1.871289108910891,1.7990099009900995,2.5385653465346523,0.068923597029703,0.11388801980198023,0.08311946534653467,0.18373689108910898,0.29283866336633674,0.17486956435643555,0.11086538613861388,0.007184603960396038,0.004956594059405939,0.04225857425742576,0.18563078217821777,0.19333180198019798,0.21191877227722775,0.635898811881188,0.18895903960396032,0.4204459207920795,0.0,0.0,0.0,1.3344453465346533,1.2442897029702975,0.9239577227722774,1.0353324752475244,0.05593850495049504,0.377300891089109,0.3892312871287134
36,3.3625504950495038,3.991680198019801,4.296816831683168,0.26935306930693076,0.3241558415841584,0.9923942574257427,0.631093257425743,1.4440821782178221,2.5451049504950487,3.7739217821782183,0.021283366336633663,0.0,0.011425841584158415,0.2580797920792078,0.09696426732673265,0.1731842574257426,2.3497683168316827,1.484315841584158,1.8058056831683174,0.00029663366336633667,0.0006582178217821782,0.0,1.17719900990099,0.9667471287128714,0.8466244554455447,0.6389199009900993,0.051853742574257435,0.603323267326733,0.5906702970297032
37,3.8549108910891086,3.493990099009901,4.862039603960397,0.1726395049504951,0.7493371287128708,0.2909108910891088,0.17302568316831687,0.4726624752475243,0.4612688118811881,0.838996039603961,0.0,0.0,0.0027558415841584154,0.4627951881188119,0.2921780792079208,0.2230422772277227,0.12553119801980198,0.2731677227722773,0.11354699009900988,0.004120851485148514,0.0,0.0,4.795450297029704,3.5907762376237633,3.023188118811879,3.1141386138613862,0.009214257425742575,0.4539356435643569,0.6638118811881193
38,1.7638099009900987,0.0013487128712871286,2.070152475247525,0.20876326732673267,0.34780831683168323,0.42678673267326717,1.5056678217821788,4.50628712871287,7.394266336633663,7.949224752475246,0.0,0.01131735643564356,0.021703207920792084,0.20034063366336627,0.3844972871287129,0.3886234653465348,0.8805079306930692,0.6670923762376239,0.9966370297029703,1.0223375247524746,0.5205238415841584,0.8518958415841582,0.8018792970297031,0.8533907722772278,0.6094314554455448,0.6298094653465347,0.028850297029702963,0.6650930693069302,0.7192346534653464
39,2.6482161386138614,2.701190099009901,3.0099708415841593,0.09541834653465352,0.28034950495049493,0.1992967326732673,0.4883679207920792,1.069108297029703,2.161086138613862,2.1809,0.009459247524752475,0.014870257425742578,0.01843128712871287,0.14106669306930697,0.1731926732673268,0.2937548316831679,1.1047997029702967,0.9212478712871289,0.9100894455445543,0.0,0.0,0.0,2.3319724158415847,2.180100891089109,1.6189376534653463,1.7471621980198015,0.0,0.6912433663366342,0.7303527722772282
40,4.02209900990099,3.009633663366338,4.373108910891091,0.0704431089108911,0.22778396039603965,0.08570465346534664,0.508746,0.8869964158415833,0.9860159405940587,1.2536881188118807,0.09373910891089107,0.11180859405940595,0.08750355445544558,0.23215326732673267,0.29866132673267337,0.08793637623762378,0.7237739900990097,0.5887794554455443,0.3033347128712872,0.0004058316831683169,0.0,0.0029969801980198017,4.70170495049505,2.605876534653466,2.1442910891089113,1.7951009900990083,0.052654059405940576,0.38869396039604,0.4001979207920795
41,2.0303933663366336,2.2205841584158414,3.2926808910891094,0.11814441584158422,0.2891118811881188,0.34587623762376213,0.2701736534653467,0.42129049504950505,0.4162047524752478,0.6890980198019798,0.03574435643564355,0.0,0.03904547524752477,0.21832850495049497,0.20851139603960392,0.19173012871287126,0.8159626534653461,0.8016388910891087,0.8253694455445548,0.0,0.010965445544554458,0.0,2.017525297029703,1.7104566336633666,1.256844297029703,1.4157451287128715,0.04894750495049505,1.785426732673267,1.7411950495049489
42,2.9163891089108898,2.58480198019802,3.7576534653465354,0.12573138613861387,0.25405980198019806,0.19361712871287115,0.5165350495049503,1.7032455445544568,1.6058871287128713,2.392098019801981,0.0,0.006196039603960396,0.0,0.027286435643564377,0.0330939603960396,0.04296792079207923,2.3634258415841596,1.6197866336633664,2.1206718811881187,0.0,0.0,0.0,2.1566940594059396,1.496290099009901,1.13390198019802,1.3905306930693062,0.09953663366336632,0.8117870297029703,0.6885268316831687
43,7.018376237623763,6.920455445544554,8.516178217821782,0.5421342574257423,1.7620740594059419,1.6464079207920796,1.2248247524752474,3.9433663366336638,4.572940594059405,4.971841584158414,0.0,0.0,0.01933049504950496,0.05586538613861387,0.03666154455445543,0.009949465346534653,2.036512871287129,1.7044029702970294,1.8018722772277231,0.010302801980198022,0.0,0.010988940594059405,2.7616336633663363,1.9606851485148504,1.5385346534653466,1.6557811881188127,0.04146445544554454,0.7073524752475249,0.804807920792079
44,3.435059405940595,2.4688168316831685,4.19979801980198,0.08980108910891091,0.4905830693069307,0.23335257425742584,0.29444475247524754,0.8702745049504949,1.305388138613862,1.5137809504950501,0.005405544554455447,0.0,0.020671801980198027,0.047323534653465366,0.03400395049504949,0.014860000000000002,2.9396333762376288,1.456657396039604,1.9554689900990092,0.0,0.0,0.0,5.328011881188121,3.948088118811882,2.940095049504949,3.031422772277227,0.0,0.2285434653465346,0.3199083168316832
45,4.467782178217822,3.586584158415841,5.3913960396039595,0.08817158415841587,0.6050660396039603,0.34754099009900985,0.906106673267327,2.732550495049505,3.5795866336633657,3.895043881188121,0.0,0.0,0.0,0.06376274257425743,0.0009511485148514851,0.03430768316831683,4.139373613861389,1.8366943564356435,2.3662480792079204,0.007492900990099011,0.0,0.0,3.919391089108913,3.166445643564356,2.1924844554455434,2.245225742574258,0.019744752475247523,0.21243029702970298,0.2299938613861385
46,2.3036683168316845,2.5957485148514845,3.0063663366336635,0.08276626732673266,0.32414742574257416,0.20481421782178222,0.16910483168316837,0.4686979999999997,1.0623514653465351,1.755133663366337,0.03655366336633663,0.01871407920792079,0.021990584158415837,0.3374757425742576,0.09630476237623763,0.17762598019801978,0.9476980198019801,0.848556435643564,0.9305712871287126,0.0,0.0,0.0,1.8633831683168327,1.2998742574257443,1.102974574257425,0.8656265346534652,0.05542205940594059,0.3532624752475253,0.301930297029703
47,3.24169306930693,2.7888118811881197,4.472999999999997,0.09828597029702972,0.22780861386138612,0.22042673267326726,0.5071065742574259,1.8308777227722774,1.932027722772278,1.9615463366336652,0.0,0.002726168316831683,0.00666029702970297,0.2023263366336634,0.14101289108910894,0.0611232673267327,3.9509850495049537,2.9902152475247523,3.138905900990098,0.0,0.0,0.0,2.7380205841584146,2.1471119801980185,1.4609745247524746,1.4936461386138613,0.08554940594059406,1.385629702970298,1.349032673267326
48,3.3025049504950488,3.4202376237623757,4.679623762376238,0.1374169603960396,0.3153925742574258,0.2846118415841584,0.3017333564356436,0.7796077524752473,0.9084667524752478,1.341837623762376,0.09018534653465339,0.031476594059405935,0.0287102871287129,0.2934843267326733,0.2808982277227723,0.07045705940594059,0.925434930693069,0.3298975049504951,0.39209627722772317,0.00936620792079208,0.0,0.0,2.2689296534653463,1.6670247029702965,1.5105330693069303,1.3442846930693078,0.0,1.013518811881189,0.945577227722774
49,2.362280198019802,1.7033683168316829,3.3868316831683156,0.14289633663366344,0.2540433663366336,0.6434872673267327,0.1593867722772278,0.944550891089109,1.2376642772277229,2.0583638613861384,0.08149028712871287,0.01983111881188119,0.03215437623762381,0.9039118811881187,0.46521735643564366,0.5888607920792079,0.48861613861386116,0.07710495049504952,0.5587920396039603,0.0717718415841584,0.11189959405940594,0.0739870594059406,0.8663053465346542,0.963690089108911,0.23765629702970303,0.6485097029702965,0.0,0.46710217821782235,0.4475523762376243
50,1.712755445544554,1.0926366336633664,1.8266564356435633,0.21052646534653482,0.1833227722772277,0.5685901980198023,0.4069073267326734,0.6670257425742572,1.3576712871287124,0.8895108910891089,0.07896370297029705,0.09824154455445544,0.13187633663366338,0.8015386138613859,0.6826544554455445,0.4383732673267324,0.11340728712871291,0.1459185643564357,0.07970229702970295,0.001998019801980198,0.0,0.0,1.4154280198019806,0.9123205346534652,0.45135411881188153,0.49776049504950515,0.0,0.6982316831683165,0.6398996039603958
51,3.651098019801982,3.1098237623762364,4.064114851485146,0.11753434653465346,0.4289647524752474,0.32664617821782177,0.2394987128712873,0.3438092376237623,0.3410121386138612,0.5311552277227721,0.0,0.0,0.07694549504950499,0.2537155247524752,0.2629592376237624,0.1249551089108911,0.4778118613861388,0.4206828712871289,0.4151064752475251,0.0,0.0,0.0,3.260170297029702,2.496914455445545,1.9678897029702977,1.9458663762376245,0.06899610891089107,0.40010148514851485,0.3487708910891088
